mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
0950100180,7-11便利商店工農門市,信義區,忠孝東路五段236巷6之3號,7-11,,,0,306866.703,2770555.607,www.7-11.com.tw/,7-Eleven Chain Store Gongnong Branch,0,,,廣居里,休閒購物,生活購物,便利商店,,
0950100220,7-11便利商店仟發門市,大同區,民生西路97號,7-11,,,0,301553.572,2772475.948,www.7-11.com.tw/,7-Eleven Chain Store Qianfa Branch,0,,,雙連里,休閒購物,生活購物,便利商店,,
0950100231,7-11便利商店民有門市,松山區,民權東路三段108號,7-11,,,0,304158.913,2772946.809,www.7-11.com.tw/,7-Eleven Chain Store Minyou Branch,0,,,民有里,休閒購物,生活購物,便利商店,,
0950100250,7-11便利商店吉仁門市,松山區,延吉街28號,7-11,,,0,305017.028,2771223.006,www.7-11.com.tw/,7-Eleven Chain Store Jiren Branch,0,,,吉仁里,休閒購物,生活購物,便利商店,,
0950100267,7-11便利商店至善門市,士林區,至善路二段268號,7-11,,,1,304743.884,2777226.955,www.7-11.com.tw/,7-Eleven Chain Store Zhishan Branch,0,,,臨溪里,休閒購物,生活購物,便利商店,,
0950100345,7-11便利商店松智門市,信義區,莊敬路325巷43號,7-11,,,0,306161.477,2769322.689,www.7-11.com.tw/,7-Eleven Chain Store Songzhi Branch,0,,,景新里,休閒購物,生活購物,便利商店,,
0950100346,7-11便利商店松隆門市,信義區,松隆路286號,7-11,,,0,307277.325,2771453.961,www.7-11.com.tw/,7-Eleven Chain Store Songrong Branch,0,,,四育里,休閒購物,生活購物,便利商店,,
0950100411,7-11便利商店建忠門市,大安區,忠孝東路三段249之1號,7-11,,,0,303815.159,2770725.961,www.7-11.com.tw/,7-Eleven Chain Store Jianzhong Branch,0,,,誠安里,休閒購物,生活購物,便利商店,,
0950100444,7-11便利商店晏揚門市,內湖區,康寧路三段99巷14號,7-11,,,0,310784.246,2774174.298,www.7-11.com.tw/,7-Eleven Chain Store Yanyang Branch,0,,,康寧里,休閒購物,生活購物,便利商店,,
0950100459,7-11便利商店基河門市,中山區,敬業三路162巷212號,7-11,,,0,305639.533,2774915.447,www.7-11.com.tw/,7-Eleven Chain Store Jihe Branch,0,,,金泰里,休閒購物,生活購物,便利商店,,
0950100518,7-11便利商店港福門市,南港區,興華路90號,7-11,,,0,310277.496,2772334.195,www.7-11.com.tw/,7-Eleven Chain Store Gangfu Branch,0,,,東新里,休閒購物,生活購物,便利商店,,
0950100563,7-11便利商店新格蘭門市,中正區,衡陽路27號,7-11,,,0,300906.487,2770774.837,www.7-11.com.tw/,7-Eleven Chain Store Xin Gelan Branch,0,,,光復里,休閒購物,生活購物,便利商店,,
0950100586,7-11便利商店萬芳門市,文山區,萬安街25號,7-11,,,0,306776.819,2766206.774,www.7-11.com.tw/,7-Eleven Chain Store Wuanfang Branch,0,,,萬芳里,休閒購物,生活購物,便利商店,,
0950100650,7-11便利商店德福門市,內湖區,成功路四段30巷31號,7-11,,,0,308879.238,2775238.45,www.7-11.com.tw/,7-Eleven Chain Store Defu Branch,0,,,內湖里,休閒購物,生活購物,便利商店,,
0950100711,7-11便利商店雙連門市,大同區,民生西路176號,7-11,,,0,301386.262,2772410.213,www.7-11.com.tw/,7-Eleven Chain Store Shuanglian Branch,0,,,星明里,休閒購物,生活購物,便利商店,,
0950100718,7-11便利商店關渡門市,北投區,知行路282號,7-11,,,0,296308.704,2779522.802,www.7-11.com.tw/,7-Eleven Chain Store Guandu Branch,0,,,關渡里,休閒購物,生活購物,便利商店,,
0950100731,7-11便利商店權東門市,中山區,民權東路三段73號,7-11,,,0,304010.097,2773018.798,www.7-11.com.tw/,7-Eleven Chain Store Quandong Branch,0,,,下埤里,休閒購物,生活購物,便利商店,,
0950100123,7-11便利商店,松山區,八德路四段767號,7-11,,,0,307488.966,2771770.991,www.7-11.com.tw/,7-Eleven Chain Store,0,,,慈祐里,休閒購物,生活購物,便利商店,,
0950100130,7-11便利商店福讚門市,士林區,中正路227號,7-11,,,0,302240.941,2776631.755,www.7-11.com.tw/,7-Eleven Chain Store,0,,,,休閒購物,生活購物,便利商店,,
0950100131,7-11便利商店,內湖區,成功路四段50號,7-11,,,0,308904.242,2775215.979,www.7-11.com.tw/,7-Eleven Chain Store,0,,,內湖里,休閒購物,生活購物,便利商店,,
0950100152,7-11便利商店復維門市,大安區,復興南路二段17號,7-11,,,0,304045.254,2769674.057,www.7-11.com.tw/,7-Eleven Chain Store,0,,,,休閒購物,生活購物,便利商店,,
0950100178,7-11便利商店大龍門市,大同區,昌吉街72號,7-11,,,0,301212.529,2773369.432,www.7-11.com.tw/,7-Eleven Chain Store Dalong Branch,0,,,蓬萊里,休閒購物,生活購物,便利商店,,
0950100293,7-11便利商店和安門市,大安區,和平東路三段230號,7-11,,,0,305145.612,2768548.309,www.7-11.com.tw/,7-Eleven Chain Store Hean Branch,0,,,黎孝里,休閒購物,生活購物,便利商店,,
0950100307,7-11便利商店承華門市,大同區,承德路一段22號,7-11,,,0,301303.027,2771667.699,www.7-11.com.tw/,7-Eleven Chain Store Chenghua Branch,0,,,建明里,休閒購物,生活購物,便利商店,,
0950100352,7-11便利商店直安門市,中山區,北安路649號,7-11,,,0,304559.896,2775405.074,www.7-11.com.tw/,7-Eleven Chain Store Zhian Branch,0,,,大直里,休閒購物,生活購物,便利商店,,
0950100396,7-11便利商店信興門市,大安區,信義路四段32號,7-11,,,0,304138.078,2769765.062,www.7-11.com.tw/,7-Eleven Chain Store Xinxing Branch,0,,,住安里,休閒購物,生活購物,便利商店,,
0950100415,7-11便利商店恆安門市,大安區,永康街7之1號,7-11,,,0,302645.95,2769754.388,www.7-11.com.tw/,7-Eleven Chain Store Henan Branch,0,,,福住里,休閒購物,生活購物,便利商店,,
0950100425,7-11便利商店科建門市,大安區,建國南路一段30號,7-11,,,0,303278.013,2770989.694,www.7-11.com.tw/,7-Eleven Chain Store Kejian Branch,0,,,民輝里,休閒購物,生活購物,便利商店,,
0950100431,7-11便利商店迪化門市,大同區,民生西路345號,7-11,,,0,300739.871,2772395.762,www.7-11.com.tw/,7-Eleven Chain Store Dihua Branch,0,,,大有里,休閒購物,生活購物,便利商店,,
0950100457,7-11便利商店國興門市,萬華區,國興路104號,7-11,,,0,300173.955,2769115.454,www.7-11.com.tw/,7-Eleven Chain Store Guoxin Branch,0,,,新和里,休閒購物,生活購物,便利商店,,
0950100476,7-11便利商店統全門市,中正區,汀州路三段249號,7-11,,,0,303096.667,2767610.44,www.7-11.com.tw/,7-Eleven Chain Store Tongquan Branch,0,,,水源里,休閒購物,生活購物,便利商店,,
0950100576,7-11便利商店溫東門市,大安區,和平東路一段266號,7-11,,,0,303027.697,2768965.846,www.7-11.com.tw/,7-Eleven Chain Store Wendong Branch,0,,,龍坡里,休閒購物,生活購物,便利商店,,
0950100151,7-11便利商店,中山區,復興北路352號,7-11,,,0,304047.538,2772748.508,www.7-11.com.tw/,7-Eleven Chain Store,0,,,江山里,休閒購物,生活購物,便利商店,,
0950100159,7-11便利商店,中山區,龍江路322號,7-11,,,0,303732.263,2773273.431,www.7-11.com.tw/,7-Eleven Chain Store,0,,,行仁里,休閒購物,生活購物,便利商店,,
0950100241,7-11便利商店立仁門市,大安區,安和路二段72號,7-11,,,0,304848.109,2769429.854,www.7-11.com.tw/,7-Eleven Chain Store Liren Branch,0,,,義安里,休閒購物,生活購物,便利商店,,
0950100244,7-11便利商店仰德門市,士林區,仰德大道三段66號,7-11,,,0,304921.945,2779258.527,www.7-11.com.tw/,7-Eleven Chain Store Yangde Branch,0,,,新安里,休閒購物,生活購物,便利商店,,
0950100248,7-11便利商店光明門市,北投區,光明路164號,7-11,,,0,299848.038,2781022.813,www.7-11.com.tw/,,0,,,,休閒購物,生活購物,便利商店,,
0950100252,7-11便利商店合江門市,中山區,合江街60號,7-11,,,0,303555.588,2772276.281,www.7-11.com.tw/,7-Eleven Chain Store Hejiang Branch,0,,,朱馥里,休閒購物,生活購物,便利商店,,
0950100256,7-11便利商店安康門市,文山區,木柵路二段88號,7-11,,,0,305693.791,2764837.361,www.7-11.com.tw/,,0,,,明義里,休閒購物,生活購物,便利商店,,
0950100291,7-11便利商店佳樂門市,南港區,南港路一段305號,7-11,,,0,310483.865,2772147.817,www.7-11.com.tw/,7-Eleven Chain Store Jiale Branch,0,,,南港里,休閒購物,生活購物,便利商店,,
0950100322,7-11便利商店東帝門市,大安區,敦化南路二段101號,7-11,,,0,304591.301,2769278.931,www.7-11.com.tw/,7-Eleven Chain Store Dongdi Branch,0,,,義安里,休閒購物,生活購物,便利商店,,
0950100325,7-11便利商店東崙門市,中山區,八德路二段282號,7-11,,,0,303826.712,2771284.87,www.7-11.com.tw/,7-Eleven Chain Store Donglun Branch,0,,,埤頭里,休閒購物,生活購物,便利商店,,
0950100383,7-11便利商店長通門市,中山區,長安東路二段101號,7-11,,,0,303159.1,2771462.864,www.7-11.com.tw/,7-Eleven Chain Store Changtong Branch,0,,,朱園里,休閒購物,生活購物,便利商店,,
0950100384,7-11便利商店長塑門市,松山區,敦化北路199巷2弄1號,7-11,,,0,304665.633,2772267.979,www.7-11.com.tw/,7-Eleven Chain Store Changshuo Branch,0,,,中華里,休閒購物,生活購物,便利商店,,
0950100503,7-11便利商店敦安門市,大安區,安和路一段86號,7-11,,,0,304907.949,2769947.845,www.7-11.com.tw/,7-Eleven Chain Store Dunan Branch,0,,,敦安里,休閒購物,生活購物,便利商店,,
0950100580,7-11便利商店瑞寶門市,內湖區,瑞光路583巷27號,7-11,,,0,306457.73,2775044.83,www.7-11.com.tw/,7-Eleven Chain Store Ruibao Branch,0,,,西湖里,休閒購物,生活購物,便利商店,,
0950100664,7-11便利商店褔州門市,中正區,南昌路一段135號,7-11,,,0,301493.614,2769367.616,www.7-11.com.tw/,7-Eleven Chain Store Fuzhou Branch,0,,,南福里,休閒購物,生活購物,便利商店,,
0950100673,7-11便利商店錢京門市,松山區,南京東路三段335巷5之3號,7-11,,,0,304411.05,2771878.572,www.7-11.com.tw/,7-Eleven Chain Store Qianjing Branch,0,,,中正里,休閒購物,生活購物,便利商店,,
0950100155,7-11便利商店,內湖區,瑞光路76巷49號,7-11,,,0,307735.093,2773903.166,www.7-11.com.tw/,7-Eleven Chain Store,0,,,湖元里,休閒購物,生活購物,便利商店,,
0950100160,7-11便利商店一德門市,北投區,中央北路四段513號,7-11,,,0,296412.64,2780256.453,www.7-11.com.tw/,7-Eleven Chain Store Yide Branch,0,,,一德里,休閒購物,生活購物,便利商店,,
0950100189,7-11便利商店中興門市,信義區,基隆路二段22號,7-11,,,0,305551.869,2769633.903,www.7-11.com.tw/,7-Eleven Chain Store Zhongxing Branch,0,,,中興里,休閒購物,生活購物,便利商店,,
0950100228,7-11便利商店市大門市,松山區,市民大道四段105號,7-11,,,0,304467.6,2771100.034,www.7-11.com.tw/,7-Eleven Chain Store Shida Branch,0,,,福成里,休閒購物,生活購物,便利商店,,
0950100253,7-11便利商店合旺門市,大安區,復興南路二段151巷41號,7-11,,,0,304204.215,2769244.379,www.7-11.com.tw/,7-Eleven Chain Store Hewang Branch,0,,,龍雲里,休閒購物,生活購物,便利商店,,
0950100258,7-11便利商店成功門市,內湖區,成功路二段252號,7-11,,,0,308728.192,2773439.707,www.7-11.com.tw/,7-Eleven Chain Store Chenggong Branch,0,,,湖興里,休閒購物,生活購物,便利商店,,
0950100327,7-11便利商店東勢門市,松山區,南京東路四段131號,7-11,,,0,305170.066,2771835.383,www.7-11.com.tw/,7-Eleven Chain Store Dongshi Branch,0,,,東勢里,休閒購物,生活購物,便利商店,,
0950100332,7-11便利商店林森門市,中山區,林森北路500號,7-11,,,0,302184.607,2772928.873,www.7-11.com.tw/,7-Eleven Chain Store Linsen Branch,0,,,聚葉里,休閒購物,生活購物,便利商店,,
0950100359,7-11便利商店芙蓉門市,大安區,仁愛路三段94號,7-11,,,0,303581.255,2770253.746,www.7-11.com.tw/,7-Eleven Chain Store Furong Branch,0,,,,休閒購物,生活購物,便利商店,,
0950100401,7-11便利商店南昌門市,中正區,南昌路一段72號,7-11,,,0,301361.212,2769528.081,www.7-11.com.tw/,7-Eleven Chain Store Nanchang Branch,0,,,龍福里,休閒購物,生活購物,便利商店,,
0950100456,7-11便利商店國賓門市,中山區,中山北路二段75之1號,7-11,,,0,301942.378,2772447.481,www.7-11.com.tw/,7-Eleven Chain Store Guobing Branch,0,,,中山里,休閒購物,生活購物,便利商店,,
0950100525,7-11便利商店紫陽門市,內湖區,陽光街159號,7-11,,,0,308215.446,2774410.284,www.7-11.com.tw/,7-Eleven Chain Store Ziyang Branch,0,,,紫陽里,休閒購物,生活購物,便利商店,,
0950100538,7-11便利商店華雙門市,萬華區,環河南路二段252號,7-11,,,0,298788.626,2769744.964,www.7-11.com.tw/,7-Eleven Chain Store Huashuang Branch,0,,,華江里,休閒購物,生活購物,便利商店,,
0950100606,7-11便利商店碁泰門市,內湖區,成功路五段466號,7-11,,,0,310339.325,2774238.928,www.7-11.com.tw/,7-Eleven Chain Store Jitai Branch,0,,,金湖里,休閒購物,生活購物,便利商店,,
0950100612,7-11便利商店漢竹門市,中正區,漢口街一段70號,7-11,,,0,300881.951,2771074.532,www.7-11.com.tw/,7-Eleven Chain Store Hanzhu Branch,0,,,光復里,休閒購物,生活購物,便利商店,,
0950100218,7-11便利商店北體門市,松山區,北寧路66號,7-11,,,0,304949.45,2771731.161,www.7-11.com.tw/,7-Eleven Chain Store Beiti Branch,0,,,美仁里,休閒購物,生活購物,便利商店,,
0950100340,7-11便利商店松信門市,信義區,永吉路180巷67弄5號,7-11,,,0,306869.483,2770927.261,www.7-11.com.tw/,7-Eleven Chain Store Songxin Branch,0,,,六藝里,休閒購物,生活購物,便利商店,,
0950100344,7-11便利商店松盛門市,中山區,南京東路二段115巷1號,7-11,,,0,303016.618,2771922.738,www.7-11.com.tw/,7-Eleven Chain Store Songsheng Branch,0,,,中央里,休閒購物,生活購物,便利商店,,
0950100361,7-11便利商店虎林門市,信義區,忠孝東路五段472號,7-11,,,0,307394.39,2770610.38,www.7-11.com.tw/,7-Eleven Chain Store Hulin Branch,0,,,廣居里,休閒購物,生活購物,便利商店,,
0950100473,7-11便利商店涼州門市,大同區,延平北路二段234號,7-11,,,0,300756.233,2772703.633,www.7-11.com.tw/,7-Eleven Chain Store Liangzhou Branch,0,,,大有里,休閒購物,生活購物,便利商店,,
0950100482,7-11便利商店通化門市,大安區,通化街26之8號,7-11,,,0,305092.485,2769572.863,www.7-11.com.tw/,7-Eleven Chain Store Tonghua Branch,0,,,通安里,休閒購物,生活購物,便利商店,,
0950100500,7-11便利商店惠安門市,信義區,吳興街520號,7-11,,,0,306580.027,2768550.809,www.7-11.com.tw/,7-Eleven Chain Store Huian Branch,0,,,惠安里,休閒購物,生活購物,便利商店,,
0950100544,7-11便利商店開懷門市,中正區,開封街一段25號,7-11,,,0,300997.149,2771181.662,www.7-11.com.tw/,7-Eleven Chain Store Kaihuai Branch,0,,,黎明里,休閒購物,生活購物,便利商店,,
0950100546,7-11便利商店雄強門市,南港區,忠孝東路六段276號,7-11,,,0,308603.511,2771549.032,www.7-11.com.tw/,7-Eleven Chain Store Xiongqiang Branch,0,,,聯成里,休閒購物,生活購物,便利商店,,
0950100654,7-11便利商店樂利門市,大安區,樂利路74號,7-11,,,0,304867.551,2768948.265,www.7-11.com.tw/,7-Eleven Chain Store Leli Branch,0,,,全安里,休閒購物,生活購物,便利商店,,
0950100690,7-11便利商店龍淵門市,大安區,和平東路二段118巷33號,7-11,,,0,303961.883,2768696.574,www.7-11.com.tw/,7-Eleven Chain Store Longyuan Branch,0,,,龍淵里,休閒購物,生活購物,便利商店,,
0950100190,7-11便利商店丹陽門市,中正區,杭州南路一段83號,7-11,,,0,302199.656,2770413.213,www.7-11.com.tw/,7-Eleven Chain Store Danyang Branch,0,,,文北里,休閒購物,生活購物,便利商店,,
0950100195,7-11便利商店公信門市,中正區,信陽街2之1號,7-11,,,0,301304.973,2771020.574,www.7-11.com.tw/,7-Eleven Chain Store Gongxin Branch,0,,,,休閒購物,生活購物,便利商店,,
0950100378,7-11便利商店長安門市,中山區,長安東路一段53巷1之6號,7-11,,,0,302307.646,2771545.249,www.7-11.com.tw/,7-Eleven Chain Store Changan Branch,0,,,正義里,休閒購物,生活購物,便利商店,,
0950100402,7-11便利商店南海門市,中正區,南海路50號,7-11,,,0,301171.894,2769631.087,www.7-11.com.tw/,7-Eleven Chain Store Nanhai Branch,0,,,龍福里,休閒購物,生活購物,便利商店,,
0950100403,7-11便利商店南機場門市,萬華區,中華路二段366號,7-11,,,0,300116.992,2769287,www.7-11.com.tw/,7-Eleven Chain Store Nanjichang Branch,0,,,新和里,休閒購物,生活購物,便利商店,,
0950100430,7-11便利商店迪化門市,大同區,民生西路343號,7-11,,,0,300743.628,2772395.762,www.7-11.com.tw/,7-Eleven Chain Store Dihua Branch,0,,,大有里,休閒購物,生活購物,便利商店,,
0950100442,7-11便利商店振華門市,北投區,石牌路二段82號,7-11,,,0,301243.03,2779026.749,www.7-11.com.tw/,7-Eleven Chain Store Zhenhua Branch,0,,,振華里,休閒購物,生活購物,便利商店,,
0950100465,7-11便利商店康喜門市,文山區,興隆路三段42號,7-11,,,0,305246.804,2766132.056,www.7-11.com.tw/,7-Eleven Chain Store Kangxi Branch,0,,,興得里,休閒購物,生活購物,便利商店,,
0950100484,7-11便利商店頂東門市,大安區,大安路一段43號,7-11,,,0,304293.299,2770908.524,www.7-11.com.tw/,7-Eleven Chain Store Dingdong Branch,0,,,光武里,休閒購物,生活購物,便利商店,,
0950100507,7-11便利商店晶華門市,中山區,林森北路262號,7-11,,,0,302172.757,2772134.871,www.7-11.com.tw/,7-Eleven Chain Store Jinghua Branch,0,,,康樂里,休閒購物,生活購物,便利商店,,
0950100511,7-11便利商店景華門市,文山區,景華街130號,7-11,,,0,304397.482,2765626.382,www.7-11.com.tw/,7-Eleven Chain Store Jinghua Branch,0,,,景東里,休閒購物,生活購物,便利商店,,
0950100517,7-11便利商店港華門市,內湖區,港華街53號,7-11,,,0,307216.243,2775298.485,www.7-11.com.tw/,7-Eleven Chain Store Ganghua Branch,0,,,港華里,休閒購物,生活購物,便利商店,,
0950100551,7-11便利商店圓慶門市,大同區,南京西路127號,7-11,,,0,301097.256,2772094.952,www.7-11.com.tw/,7-Eleven Chain Store Yuanqing Branch,0,,,星明里,休閒購物,生活購物,便利商店,,
0950100587,7-11便利商店萬長門市,萬華區,東園街172號,7-11,,,0,299431.202,2768555.408,www.7-11.com.tw/,7-Eleven Chain Store Wuanchang Branch,0,,,保德里,休閒購物,生活購物,便利商店,,
0950100607,7-11便利商店嘉馥門市,信義區,信義路六段11號,7-11,,,0,307209.89,2769891.511,www.7-11.com.tw/,7-Eleven Chain Store Jiafu Branch,0,,,安康里,休閒購物,生活購物,便利商店,,
0950100626,7-11便利商店福致門市,北投區,致遠一路二段55號,7-11,,,0,300955.639,2778501.448,www.7-11.com.tw/,7-Eleven Chain Store Fuzhi Branch,0,,,福興里,休閒購物,生活購物,便利商店,,
0950100129,7-11便利商店福榮門市,士林區,中正路222號,7-11,,,0,302226.643,2776663.779,www.7-11.com.tw/,7-Eleven Chain Store,0,,,,休閒購物,生活購物,便利商店,,
0950100164,7-11便利商店三興門市,信義區,吳興街156巷16弄1號,7-11,,,0,305780.524,2769287.088,www.7-11.com.tw/,7-Eleven Chain Store Sanxing Branch,0,,,景勤里,休閒購物,生活購物,便利商店,,
0950100223,7-11便利商店台大門市,中正區,林森南路53號,7-11,,,0,301855.248,2770534.674,www.7-11.com.tw/,7-Eleven Chain Store Taida Branch,0,,,東門里,休閒購物,生活購物,便利商店,,
0950100225,7-11便利商店台北門市,中正區,忠孝西路一段33號,7-11,,,0,301514.026,2771185.679,www.7-11.com.tw/,7-Eleven Chain Store Taipei Branch,0,,,黎明里,休閒購物,生活購物,便利商店,,
0950100368,7-11便利商店金華門市,大安區,金華街140之1號,7-11,,,0,302498.256,2769388.8,www.7-11.com.tw/,7-Eleven Chain Store Jinhua Branch,0,,,錦安里,休閒購物,生活購物,便利商店,,
0950100377,7-11便利商店長北門市,中山區,長春路11號,7-11,,,0,302004.934,2772182.935,www.7-11.com.tw/,7-Eleven Chain Store Changbei Branch,0,,,中山里,休閒購物,生活購物,便利商店,,
0950100393,7-11便利商店信中門市,大安區,信義路三段101號,7-11,,,0,303535.89,2769821.508,www.7-11.com.tw/,7-Eleven Chain Store Xinzhong Branch,0,,,和安里,休閒購物,生活購物,便利商店,,
0950100445,7-11便利商店桂林門市,萬華區,桂林路160號,7-11,,,0,299398.162,2770328.175,www.7-11.com.tw/,7-Eleven Chain Store Guilin Branch,0,,,青山里,休閒購物,生活購物,便利商店,,
0950100479,7-11便利商店統勝門市,北投區,自強街82號,7-11,,,0,301067.743,2778325.353,www.7-11.com.tw/,7-Eleven Chain Store Tongsheng Branch,0,,,文林里,休閒購物,生活購物,便利商店,,
0950100512,7-11便利商店景興門市,文山區,景興路113號,7-11,,,1,304165.895,2765525.313,www.7-11.com.tw/,7-Eleven Chain Store Jingxing Branch,0,,,景東里,休閒購物,生活購物,便利商店,,
0950100523,7-11便利商店港興門市,南港區,興華路125號,7-11,,,0,310277.06,2772431.134,www.7-11.com.tw/,7-Eleven Chain Store Gangxing Branch,0,,,南港里,休閒購物,生活購物,便利商店,,
0950100571,7-11便利商店新劍潭門市,士林區,福港街246號,7-11,,,0,301367.561,2775416.084,www.7-11.com.tw/,7-Eleven Chain Store Xin Jiantan Branch,0,,,百齡里,休閒購物,生活購物,便利商店,,
0950100615,7-11便利商店漢寧門市,萬華區,西寧南路85號,7-11,,,0,300311.789,2771121.916,www.7-11.com.tw/,7-Eleven Chain Store Hanning Branch,0,,,萬壽里,休閒購物,生活購物,便利商店,,
0950100617,7-11便利商店滬江門市,文山區,羅斯福路六段310號,7-11,,,0,303645.21,2765036.796,www.7-11.com.tw/,7-Eleven Chain Store Hujiang Branch,0,,,景美里,休閒購物,生活購物,便利商店,,
0950100620,7-11便利商店福玉門市,南港區,成福路147號,7-11,,,0,308492.401,2770707.219,www.7-11.com.tw/,7-Eleven Chain Store Fuyu Branch,0,,,成福里,休閒購物,生活購物,便利商店,,
0950100710,7-11便利商店雙全門市,北投區,大業路717號,7-11,,,0,299775.402,2781289.673,www.7-11.com.tw/,7-Eleven Chain Store Shuangquan Branch,0,,,中心里,休閒購物,生活購物,便利商店,,
0950100158,7-11便利商店,中山區,錦州街263號,7-11,,,0,303143.12,2772775.968,www.7-11.com.tw/,7-Eleven Chain Store,0,,,松江里,休閒購物,生活購物,便利商店,,
0950100232,7-11便利商店民東門市,內湖區,民權東路六段88號,7-11,,,0,308271.511,2773727.305,www.7-11.com.tw/,7-Eleven Chain Store Mindong Branch,0,,,湖元里,休閒購物,生活購物,便利商店,,
0950100239,7-11便利商店石捷門市,北投區,石牌路二段8號,7-11,,,0,301154.762,2778854.886,www.7-11.com.tw/,7-Eleven Chain Store Shijie Branch,0,,,振華里,休閒購物,生活購物,便利商店,,
0950100274,7-11便利商店西寧門市,萬華區,西寧南路16號,7-11,,,0,300318.196,2771229.571,www.7-11.com.tw/,7-Eleven Chain Store Xining Branch,0,,,,休閒購物,生活購物,便利商店,,
0950100281,7-11便利商店吳興門市,信義區,吳興街284巷18弄2號,7-11,,,0,306038.958,2768829.004,www.7-11.com.tw/,7-Eleven Chain Store Wuxing Branch,0,,,雙和里,休閒購物,生活購物,便利商店,,
0950100286,7-11便利商店見晴門市,內湖區,瑞光路196號,7-11,,,0,307376.585,2774408.27,www.7-11.com.tw/,7-Eleven Chain Store Jianqing Branch,0,,,港墘里,休閒購物,生活購物,便利商店,,
0950100295,7-11便利商店和泰門市,大安區,和平東路一段169號,7-11,,,0,302836.912,2769025.674,www.7-11.com.tw/,7-Eleven Chain Store Hetai Branch,0,,,龍安里,休閒購物,生活購物,便利商店,,
0950100326,7-11便利商店東華門市,北投區,裕民一路40巷1號,7-11,,,0,301403.087,2778979.051,www.7-11.com.tw/,7-Eleven Chain Store Donghua Branch,0,,,振華里,休閒購物,生活購物,便利商店,,
0950100387,7-11便利商店長鴻門市,內湖區,大湖山莊街219巷1號,7-11,,,0,309638.492,2775892.651,www.7-11.com.tw/,7-Eleven Chain Store Changhong Branch,0,,,大湖里,休閒購物,生活購物,便利商店,,
0950100391,7-11便利商店青島門市,中正區,青島東路4號,7-11,,,0,301779.331,2770946.818,www.7-11.com.tw/,7-Eleven Chain Store Qingdao Branch,0,,,幸福里,休閒購物,生活購物,便利商店,,
0950100397,7-11便利商店保聖門市,大同區,酒泉街58號,7-11,,,0,301193.895,2774044.369,www.7-11.com.tw/,7-Eleven Chain Store Bosheng Branch,0,,,至聖里,休閒購物,生活購物,便利商店,,
0950100406,7-11便利商店哈蜜門市,大同區,重慶北路三段311號,7-11,,,0,301026.959,2774270.365,www.7-11.com.tw/,7-Eleven Chain Store Hami Branch,0,,,,休閒購物,生活購物,便利商店,,
0950100427,7-11便利商店致遠門市,北投區,石牌路一段126號,7-11,,,0,300847.554,2778710.001,www.7-11.com.tw/,7-Eleven Chain Store Zhiyuan Branch,0,,,榮光里,休閒購物,生活購物,便利商店,,
0950100585,7-11便利商店萬芳門市,文山區,萬安街23號,7-11,,,0,306776.844,2766210.246,www.7-11.com.tw/,7-Eleven Chain Store Wuanfang Branch,0,,,萬芳里,休閒購物,生活購物,便利商店,,
0950100599,7-11便利商店試院門市,文山區,木柵路一段139號,7-11,,,0,304720.855,2764723.069,www.7-11.com.tw/,7-Eleven Chain Store Shiyuan Branch,0,,,華興里,休閒購物,生活購物,便利商店,,
0950100605,7-11便利商店達人門市,內湖區,內湖路二段251號,7-11,,,0,308657.431,2775191.549,www.7-11.com.tw/,7-Eleven Chain Store Daren Branch,0,,,湖濱里,休閒購物,生活購物,便利商店,,
0950100609,7-11便利商店榮金門市,中山區,龍江路384巷1號,7-11,,,0,303735.756,2773498.253,www.7-11.com.tw/,7-Eleven Chain Store Rongjin Branch,0,,,行仁里,休閒購物,生活購物,便利商店,,
0950100174,7-11便利商店大華門市,萬華區,萬大路495號,7-11,,,0,299414.247,2768290.93,www.7-11.com.tw/,7-Eleven Chain Store Dahua Branch,0,,,興德里,休閒購物,生活購物,便利商店,,
0950100179,7-11便利商店大龍門市,大同區,昌吉街74號,7-11,,,0,301210.835,2773369.537,www.7-11.com.tw/,7-Eleven Chain Store Dalong Branch,0,,,蓬萊里,休閒購物,生活購物,便利商店,,
0950100215,7-11便利商店北投門市,北投區,中和街222號,7-11,,,0,299768.898,2781482.108,www.7-11.com.tw/,7-Eleven Chain Store Beitou Branch,0,,,開明里,休閒購物,生活購物,便利商店,,
0950100273,7-11便利商店西湖門市,內湖區,內湖路一段321號,7-11,,,0,306455.897,2775219.92,www.7-11.com.tw/,7-Eleven Chain Store Xihu Branch,0,,,西湖里,休閒購物,生活購物,便利商店,,
0950100296,7-11便利商店奇岩門市,北投區,崇仁路一段76號,7-11,,,0,299736.534,2780056.329,www.7-11.com.tw/,7-Eleven Chain Store Qiyan Branch,0,,,清江里,休閒購物,生活購物,便利商店,,
0950100297,7-11便利商店延吉門市,大安區,延吉街237號,7-11,,,0,305244.73,2770151.152,www.7-11.com.tw/,7-Eleven Chain Store Yanji Branch,0,,,光信里,休閒購物,生活購物,便利商店,,
0950100349,7-11便利商店欣旺門市,中山區,北安路604號,7-11,,,0,304541.946,2775172.059,www.7-11.com.tw/,7-Eleven Chain Store Xinwang Branch,0,,,成功里,休閒購物,生活購物,便利商店,,
