mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
0950500124,肯德基台北台大店,大安區,新生南路三段96之1號,,,,0,302976.698,2767991.053,www.kfcclub.com.tw,KFC Taipei National Taiwan University Branch,1,,,大學里,美食佳餚,西式料理,速食店,,
0950500264,肯德基台北峨嵋店,萬華區,峨眉街14之16號2樓,,,,0,300338.492,2770884.689,www.kfcclub.com.tw,KFC Taipei Emei Branch,1,,,西門里,美食佳餚,西式料理,速食店,,
0950500224,肯德基台北八德店,松山區,八德路四段721號,,,,0,307405.76,2771668.446,www.kfcclub.com.tw,KFC Bade Branch,1,,,慈祐里,美食佳餚,西式料理,速食店,,
0950500161,肯德基台北三越店,中正區,忠孝西路一段66號,,,,0,301164.81,2771200.66,www.kfcclub.com.tw,KFC Taipei Sanyue Branch,1,,,黎明里,美食佳餚,西式料理,速食店,,
0950500259,肯德基台北成都店,萬華區,成都路87號,,,,0,300099.452,2770855.496,www.kfcclub.com.tw,KFC Taipei Chengdu Branch,1,,,菜園里,美食佳餚,西式料理,速食店,,
0950502271,肯德基,中山區,南京東路三段222號,,,,0,304017.935,2771814.054,www.kfcclub.com.tw,KFC Taipei Zhongshan Branch,0,,,,美食佳餚,西式料理,速食店,,
0951205643,肯德基南西店,大同區,南京西路22號地下1層,,,,0,301635.481,2771906.026,,,0,,,,美食佳餚,西式料理,速食店,,
0970803350,肯德基,北投區,東華街一段550號,,,,0,301169.371,2778816.925,,,0,,,振華里,美食佳餚,西式料理,速食店,,
0961107977,肯德基KFC,大同區,承德路一段36號,,,,0,301312.262,2771702.966,,,,,,,美食佳餚,西式料理,速食店,,
0981014704,肯德基,中山區,敬業三路123號,,,,,305208.698,2775156.636,,,,,,成功里,美食佳餚,西式料理,速食店,,
1001006838,肯德基,松山區,南京東路五段164號,,,,,305990.798,2771771.116,,,,,,吉祥里,美食佳餚,西式料理,速食店,,
1001001399,肯德基,內湖區,內湖路一段230號,,,,,306145.103,2775229.648,,,,,,西康里,美食佳餚,西式料理,速食店,,
1021006251,KFC肯德基,大安區,信義路三段89號,,,,,303501.772,2769828.441,,,,,,和安里,美食佳餚,西式料理,速食店,,
0950101111,頂呱呱炸雞,萬華區,漢中街109之2號,,,,0,300376.336,2770858.031,,,0,,,,美食佳餚,西式料理,速食店,,
0950500174,頂呱呱,中正區,羅斯福路四段134號,,,,0,303251.355,2767524.992,,,0,,,,美食佳餚,西式料理,速食店,,
0950500466,頂呱呱大同店,中山區,民權西路54之1號,,,,0,301677.293,2773020.633,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Datong Branch ,0,,,集英里,美食佳餚,西式料理,速食店,,
0950500172,頂呱呱濟南店,中正區,濟南路二段9號1樓,,,,0,302358.437,2770674.392,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Jinan Branch ,1,,,幸福里,美食佳餚,西式料理,速食店,,
0950500463,頂呱呱福林店,士林區,中正路235巷16號1樓,,,,0,302230.392,2776578.008,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Fulin Branch ,0,,,福林里,美食佳餚,西式料理,速食店,,
0950500191,頂呱呱瑞光店,內湖區,瑞光路279號,,,,0,307343.789,2774462.433,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Ruiguang Branch ,1,,,港墘里,美食佳餚,西式料理,速食店,,
0950500214,頂呱呱北投店,北投區,光明路218之2號,,,,0,300014.228,2781166.879,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Beitou Branch ,1,,,長安里,美食佳餚,西式料理,速食店,,
0950500253,頂呱呱昆陽店,南港區,忠孝東路六段392號,,,,0,308935.637,2771636.915,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Kunyang Branch ,1,,,新光里,美食佳餚,西式料理,速食店,,
0950500261,頂呱呱西門店,萬華區,昆明街92之2號,,,,0,300154.605,2771054.841,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Ximen Branch ,1,,,萬壽里,美食佳餚,西式料理,速食店,,
0950500189,頂呱呱德安店,內湖區,康寧路一段33巷15號,,,,0,308836.463,2775086.513,www.tkkinc.com.tw/default.asp,T.K.K Fried  Chicken Dean Branch ,1,,,紫星里,美食佳餚,西式料理,速食店,,
0950500109,頂呱呱忠孝店,大安區,忠孝東路四段177號1樓,,,,0,304733.339,2770713.313,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Zhongxiao Branch ,1,,,建安里,美食佳餚,西式料理,速食店,,
0950500150,頂呱呱建國店,中山區,南京東路三段17號,,,,0,303406.827,2771869.035,www.tkkinc.com.tw/default.asp,T.K.K Fried Chicken Jianguo Branch ,1,,,復華里,美食佳餚,西式料理,速食店,,
0950500166,頂呱呱南昌店,中正區,南昌路二段3號,,,,0,301573.531,2769255.093,www.tkkinc.com.tw/default.asp,T.K.K Fried  Chicken Nanchang Branch ,1,,,南福里,美食佳餚,西式料理,速食店,,
0950100556,SUBWAY 潛艇堡,中山區,中山北路三段49號,,,,0,301899.196,2773494.862,,,0,,,圓山里,美食佳餚,西式料理,速食店,,
0950102613,SUBWAY潛艇堡沙拉,文山區,萬壽路27號,,,,0,307375.24,2764847.197,,,0,,,萬興里,美食佳餚,西式料理,速食店,,
0950102609,SUBWAY潛艇堡沙拉,信義區,松德路28號,,,,0,307393.928,2770446.887,,,0,,,廣居里,美食佳餚,西式料理,速食店,,
0950102608,SUBWAY潛艇堡沙拉,信義區,光復南路435號,,,,0,305448.362,2770061.335,,,0,,,正和里,美食佳餚,西式料理,速食店,,
0950126803,SUBWAY潛艇堡,中正區,延平南路165號,,,,0,300405.443,2769964.228,,,0,,,,美食佳餚,西式料理,速食店,,
0950150788,潛艇堡SUBWAY沙拉,中正區,愛國東路108號,,,,0,301745.104,2769721.809,,,0,,,,美食佳餚,西式料理,速食店,,
0950102610,SUBWAY潛艇堡沙拉,大安區,金山南路二段230號,,,,0,302236.498,2769106.613,,,0,,,錦華里,美食佳餚,西式料理,速食店,,
0950141732,Subway,中正區,衡陽路23號,,,,0,300924.356,2770775.64,,,0,,,光復里,美食佳餚,西式料理,速食店,,
0950147003,SUBWAY 潛艇堡,大安區,羅斯福路三段333巷10號,,,,0,302917.244,2768013.803,,,0,,,大學里,美食佳餚,西式料理,速食店,,
0950501182,SUBWAY,文山區,興隆路三段79巷1號,,,,0,305343.547,2766120.032,,,0,,,興光里,美食佳餚,西式料理,速食店,,
0950145420,Subway,大安區,敦化南路二段150號,,,,0,304502.594,2768897.785,,,0,,,,美食佳餚,西式料理,速食店,,
0950502399,Subway,中正區,濟南路二段58之2號,,,,0,302830.586,2770536.295,,,0,,,,美食佳餚,西式料理,速食店,,
0950150141,SUBWAY 101,士林區,大東路51號,,,,0,302159.767,2776026.461,,,0,,,,美食佳餚,西式料理,速食店,,
0950502171,SUBWAY 潛艇堡,大安區,師大路59巷10號1樓,,,,0,302567.112,2768732.304,,,0,,,龍泉里,美食佳餚,西式料理,速食店,,
0951205393,SUBWAY,大安區,信義路三段109之3號,,,,0,303586.166,2769820.196,,,0,,,,美食佳餚,西式料理,速食店,,
0961101648,SUBWAY 潛艇堡,大安區,信義路三段27號,,,,0,303096.428,2769828.766,,,,,,,美食佳餚,西式料理,速食店,,
0971100370,SUBWAY潛艇堡,士林區,中正路120之3號,,,,,302487.482,2776743.947,,,,,,福志里,美食佳餚,西式料理,速食店,,
0950505568,SUBWAY,內湖區,瑞光路277號1樓,,,,0,307347.017,2774460.286,,,0,,,港墘里,美食佳餚,西式料理,速食店,,
0971103044,SUBWAY,士林區,天母東路31號,,,,,302816.539,2779179.36,,,,,,天山里,美食佳餚,西式料理,速食店,,
0970802050,SUBWAY,士林區,格致路14號,,,,0,304257.979,2781196.471,,,0,,,,美食佳餚,西式料理,速食店,,
0971100369,SUBWAY,信義區,忠孝東路五段271號,,,,,306807.67,2770659.975,,,,,,富台里,美食佳餚,西式料理,速食店,,
0981014592,SUBWAY,中山區,大直街48號,,,,0,304275.278,2775215.292,,,0,,,大直里,美食佳餚,西式料理,速食店,,
0981007446,SUBWAY潛艇堡,大安區,安居街7號,,,,,305206.523,2768440.14,,,,,,黎孝里,美食佳餚,西式料理,速食店,,
0981015218,SUBWAY西湖店,內湖區,內湖路一段419號,,,,,306796.306,2775137.532,,,,,,麗山里,美食佳餚,西式料理,速食店,,
0990802202,SUBWAY,萬華區,西園路二段288之1號,,,,,299029.567,2769107.625,,,,,,和德里,美食佳餚,西式料理,速食店,,
0981003852,SUBWAY,大安區,新生南路三段8號1樓,,,,,303113.973,2768882.93,,,,,,龍坡里,美食佳餚,西式料理,速食店,,
0991004377,Subway,士林區,中山北路六段444號,,,,,302356.963,2778728.115,,,,,,天祿里,美食佳餚,西式料理,速食店,,
0981012801,SUBWAY,中山區,民權東路二段74號,,,,,302769.953,2772992.911,,,,,,新生里,美食佳餚,西式料理,速食店,,
1001003365,SUBWAY,大安區,延吉街228巷3號,,,,,305209.252,2770189.02,,,,,,光信里,美食佳餚,西式料理,速食店,,
1001010739,SUBWAY,內湖區,東湖路7巷19號,,,,,310964.146,2773823.721,,,,,,安湖里,美食佳餚,西式料理,速食店,,
0981009196,SUBWAY,大安區,延吉街131巷2弄11號,,,,0,305136.754,2770767.18,,,0,,,華聲里,美食佳餚,西式料理,速食店,,
1010800684,Subway南海店,中正區,南海路38之1號,,,,,301225.251,2769646.352,,,,,,龍福里,美食佳餚,西式料理,速食店,,
0991004378,subway 潛艇堡、沙拉,信義區,吳興街220巷19號,,,,,305943.69,2769135.318,,,,,,景勤里,美食佳餚,西式料理,速食店,,
1001000459,SUBWAY 潛艇堡,松山區,三民路146號,,,,,306008.263,2772860.908,,,,,,富錦里,美食佳餚,西式料理,速食店,,
1001005615,SUBWAY,中山區,長安東路二段92號,,,,,303103.387,2771440.775,,,,,,朱園里,美食佳餚,西式料理,速食店,,
1011000085,SUBWAY,士林區,美德街62號,,,,,302134.955,2776661.206,,,,,,舊佳里,美食佳餚,西式料理,速食店,,
1021003172,SUBWAY,松山區,敦化北路340號,,,,,304850.256,2773145.095,,,,,,精忠里,美食佳餚,西式料理,速食店,,
1021003171,SUBWAY,松山區,民生東路五段69巷2弄2號,,,,,305506.371,2772641.947,,,,,,東榮里,美食佳餚,西式料理,速食店,,
0950124352,SUBWAY,北投區,石牌路一段158號,,,,0,300930.358,2778742.092,,,0,,,榮光里,美食佳餚,西式料理,速食店,,
0951209592,SUBWAY 潛艇堡,大安區,羅斯福路三段241號,,,,0,302648.828,2768232.69,,,0,,,,美食佳餚,西式料理,速食店,,
1001003484,SUBWAY 潛艇堡,大安區,忠孝東路三段216巷2號,,,,,303659.908,2770659.642,,,,,,義村里,美食佳餚,西式料理,速食店,,
